student_id,major,gpa,taken_subjects,interests
SV10605,Báo chí,9.6,"Kỹ thuật phần mềm nâng cao, Học sâu, Xử lý ngôn ngữ tự nhiên, An toàn thông tin, Mật mã học, Mạng máy tính, Lập trình hướng đối tượng, Lập trình web nâng cao, Hệ thống phân tán, Trí tuệ nhân tạo, Toán cao cấp, Big Data và Hadoop, Giáo dục thể chất, Thiết kế giao diện người dùng, Phát triển ứng dụng di động, Kỹ năng mềm, Hệ thống nhúng, Lập trình di động iOS/Android, Machine Learning với TensorFlow, Lập trình Python, Phát triển ứng dụng web, Internet of Things, Blockchain cơ bản, Phát triển game, Kiểm thử phần mềm, Tin học cơ bản, Học máy, Quản lý dự án CNTT, Tư tưởng Hồ Chí Minh, Giáo dục quốc phòng - An ninh, Triết học Mác-Lênin, Hệ điều hành, Lập trình C/C++, Lập trình Java","Cyber Security, Blockchain, Big Data, Trí tuệ nhân tạo"
SV10606,Công nghệ đa phương tiện,6.9,"Lập trình C/C++, Phân tích và thiết kế hệ thống, Machine Learning với TensorFlow, Xử lý ngôn ngữ tự nhiên, Kỹ thuật phần mềm nâng cao, Lập trình Python, Thiết kế giao diện người dùng, An ninh mạng cơ bản, Cyber Security nâng cao, Xác suất thống kê, Phát triển ứng dụng di động, Cloud Computing - AWS/Azure, Phát triển ứng dụng web, Giải tích, Thị giác máy tính","Phân tích dữ liệu, Internet of Things"
SV10607,Luật,6.5,"Blockchain cơ bản, Mật mã học, Xác suất thống kê, Kiểm thử phần mềm, Học sâu, Machine Learning với TensorFlow, Xử lý ngôn ngữ tự nhiên, Phát triển ứng dụng di động, Giải tích, Thị giác máy tính, Phát triển game, Lập trình web nâng cao, Phát triển phần mềm doanh nghiệp, Lập trình hướng đối tượng, Giáo dục quốc phòng - An ninh, An ninh mạng cơ bản, Hệ thống nhúng, Toán cao cấp, Quản lý dự án CNTT, Lập trình Python, Lập trình Java","Phân tích dữ liệu, Robot học, Lập trình, Cloud Computing, Internet of Things"
SV10608,Răng - Hàm - Mặt,5.9,"Bệnh học ngoại khoa, Miễn dịch học, Môn tự chọn 7, Dược lý học, Sinh lý học, Bệnh học nội khoa, Môn tự chọn 2, Toán cao cấp, Môn tự chọn 5, Môn tự chọn 9, Bệnh học truyền nhiễm, Tiếng Anh chuyên ngành, Giáo dục thể chất, Giải phẫu học, Tư tưởng Hồ Chí Minh, Giải tích, Hóa sinh y học, Môn tự chọn 11, Giáo dục quốc phòng - An ninh, Môn tự chọn 3, Dược lâm sàng, Vi sinh y học, Xác suất thống kê, Môn tự chọn 6, Môn tự chọn 4, Dược lý lâm sàng, Tư duy logic và giải quyết vấn đề, Môn tự chọn 8, Kỹ năng mềm, Môn tự chọn 10, Tin học cơ bản, Y học dự phòng, Dinh dưỡng học, Triết học Mác-Lênin, Môn tự chọn 1, Y học cổ truyền","Kể chuyện, Cloud Computing, Thơ ca"
SV10609,An ninh mạng,9.2,"Cấu trúc dữ liệu và Giải thuật, Trí tuệ nhân tạo, Xử lý ngôn ngữ tự nhiên, Quản lý dự án CNTT, Internet of Things, Xác suất thống kê, Cyber Security nâng cao, Lập trình Java, Phân tích và thiết kế hệ thống, Hệ thống nhúng, Học máy, Giải tích, Giáo dục thể chất, Triết học Mác-Lênin, An ninh mạng cơ bản, Phát triển phần mềm doanh nghiệp, Thị giác máy tính, Hệ điều hành","Phân tích dữ liệu, Khoa học dữ liệu, DevOps, Machine Learning"
SV10610,Điều dưỡng,8.4,"Hóa sinh y học, Bệnh học nội khoa, Dinh dưỡng học, Kỹ năng mềm, Môn tự chọn 9, Xác suất thống kê, Tiếng Anh chuyên ngành, Giải phẫu học, Tư duy logic và giải quyết vấn đề, Môn tự chọn 12, Môn tự chọn 6, Môn tự chọn 3, Môn tự chọn 8, Y học cổ truyền, Y học dự phòng, Giải tích, Tư tưởng Hồ Chí Minh, Môn tự chọn 11, Môn tự chọn 2, Giáo dục quốc phòng - An ninh, Bệnh học ngoại khoa, Triết học Mác-Lênin, Môn tự chọn 15, Miễn dịch học, Dược lý lâm sàng, Tin học cơ bản, Môn tự chọn 5, Môn tự chọn 4, Môn tự chọn 14, Dược lý học, Giáo dục thể chất, Sinh lý học, Môn tự chọn 1, Dược lâm sàng, Vi sinh y học, Bệnh học truyền nhiễm, Môn tự chọn 10, Môn tự chọn 7, Môn tự chọn 13, Toán cao cấp","Kinh doanh quốc tế, Thơ ca"
SV10611,Kỹ thuật hóa học,7.6,"Ô nhiễm không khí, Môn tự chọn 5, Tiếng Anh chuyên ngành, Môn tự chọn 3, Môn tự chọn 1, Kỹ thuật phản ứng hóa học, Giáo dục quốc phòng - An ninh, Triết học Mác-Lênin, Tư tưởng Hồ Chí Minh, Tư duy logic và giải quyết vấn đề, Kỹ năng mềm, Kỹ thuật polymer, Toán cao cấp, Giáo dục thể chất, Môn tự chọn 6, Xử lý chất thải rắn, Tin học cơ bản, Kỹ thuật nhiệt hóa học, Hóa phân tích môi trường, Xác suất thống kê, Hóa học công nghiệp, Môn tự chọn 2, Kỹ thuật môi trường, Giải tích, Môn tự chọn 4, Công nghệ xử lý nước, Kỹ thuật hóa học, Xử lý nước thải","Cloud Computing, Kinh doanh quốc tế, Robot học, Cyber Security, Phân tích dữ liệu"
SV10612,Kỹ thuật cơ khí,8,"Robot công nghiệp, Kỹ thuật nhiệt, Tin học cơ bản, Cơ học vật liệu, Cơ khí chế tạo, Giáo dục thể chất, Cơ khí chính xác, Xác suất thống kê, Cơ học kỹ thuật, Giải tích, Động lực học máy, Tư duy logic và giải quyết vấn đề, Tư tưởng Hồ Chí Minh, Cơ điện tử, Giáo dục quốc phòng - An ninh, Thiết kế máy, Thiết kế CAD/CAM, Tiếng Anh chuyên ngành, Kỹ thuật gia công, Sản xuất tự động, Kỹ thuật hàn, Kỹ năng mềm, Toán cao cấp, Kỹ thuật sản xuất, Triết học Mác-Lênin","Quản trị dự án, Thiết kế UI/UX"
SV10613,Kỹ thuật môi trường,6.6,"Xác suất thống kê, Môn tự chọn 1, Triết học Mác-Lênin, Kỹ thuật hóa học, Tư tưởng Hồ Chí Minh, Môn tự chọn 16, Hóa học công nghiệp, Môn tự chọn 12, Môn tự chọn 5, Môn tự chọn 8, Xử lý chất thải rắn, Môn tự chọn 7, Ô nhiễm không khí, Kỹ thuật phản ứng hóa học, Môn tự chọn 6, Môn tự chọn 9, Môn tự chọn 11, Môn tự chọn 13, Môn tự chọn 14, Kỹ thuật nhiệt hóa học, Tin học cơ bản, Kỹ thuật môi trường, Xử lý nước thải, Môn tự chọn 10, Môn tự chọn 3, Môn tự chọn 2, Tiếng Anh chuyên ngành, Công nghệ xử lý nước, Giải tích, Hóa phân tích môi trường, Môn tự chọn 17, Giáo dục thể chất, Môn tự chọn 15, Giáo dục quốc phòng - An ninh, Toán cao cấp, Kỹ năng mềm, Môn tự chọn 4, Môn tự chọn 18, Tư duy logic và giải quyết vấn đề, Kỹ thuật polymer","Cyber Security, Internet of Things"
SV10614,Quản trị kinh doanh,10,"Tài chính doanh nghiệp, Xác suất thống kê, Môn tự chọn 6, Môn tự chọn 7, Kỹ năng mềm, Marketing cơ bản, Giải tích, Marketing số, Ngân hàng thương mại, Giáo dục quốc phòng - An ninh, Tin học cơ bản, Kinh tế quốc tế, Quản trị chiến lược, Tư tưởng Hồ Chí Minh, Kinh tế vi mô, Logistics, Môn tự chọn 2, Kinh tế phát triển, Chuỗi cung ứng, Giáo dục thể chất, Môn tự chọn 8, Thương mại điện tử, Triết học Mác-Lênin, Quản trị nhân sự, Tiếng Anh chuyên ngành, Môn tự chọn 5, Quản trị kinh doanh, Toán cao cấp, Kế toán quản trị, Kinh tế lượng, Kinh tế vĩ mô, Môn tự chọn 4, Môn tự chọn 3, Tài chính quốc tế, Môn tự chọn 1, Kế toán tài chính, Tư duy logic và giải quyết vấn đề","Khởi nghiệp, Marketing số, Đầu tư, Quản trị dự án, Kinh doanh quốc tế"
SV10615,Khoa học dữ liệu,7.8,"Tư tưởng Hồ Chí Minh, Giáo dục thể chất, Triết học Mác-Lênin, Thị giác máy tính, Machine Learning với TensorFlow, Tiếng Anh chuyên ngành, Phát triển ứng dụng web, Internet of Things, Xử lý ngôn ngữ tự nhiên, An ninh mạng cơ bản","Trí tuệ nhân tạo, Big Data, DevOps, Phát triển ứng dụng di động, Phân tích dữ liệu"
SV10616,Truyền thông đa phương tiện,7.8,"Tư tưởng Hồ Chí Minh, Kiểm thử phần mềm, Tiếng Anh chuyên ngành, Kỹ thuật phần mềm nâng cao, Quản lý dự án CNTT, Xử lý ngôn ngữ tự nhiên, Triết học Mác-Lênin, Blockchain cơ bản, Cyber Security nâng cao, Phát triển ứng dụng di động, Machine Learning với TensorFlow, Cấu trúc dữ liệu và Giải thuật, Trí tuệ nhân tạo, Học máy, Giáo dục thể chất, Học sâu, Lập trình C/C++, Lập trình di động iOS/Android, Tin học cơ bản, Internet of Things, Cơ sở dữ liệu, An ninh mạng cơ bản, Thiết kế giao diện người dùng, Tư duy logic và giải quyết vấn đề, Lập trình web nâng cao, Mạng máy tính, Hệ thống nhúng, Phát triển game, DevOps và CI/CD, Thị giác máy tính, Toán cao cấp, Giáo dục quốc phòng - An ninh, Kỹ năng mềm, Phân tích và thiết kế hệ thống, Lập trình Java, Big Data và Hadoop, Hệ điều hành","Game Development, Phát triển web, Machine Learning"
SV10617,Y khoa,8.4,"Dược lý lâm sàng, Giải tích, Tin học cơ bản, Dinh dưỡng học, Y học dự phòng, Xác suất thống kê, Dược lý học, Dược lâm sàng, Giáo dục quốc phòng - An ninh, Miễn dịch học, Tiếng Anh chuyên ngành, Bệnh học ngoại khoa, Vi sinh y học, Sinh lý học, Giải phẫu học, Giáo dục thể chất, Bệnh học nội khoa, Triết học Mác-Lênin, Tư tưởng Hồ Chí Minh, Kỹ năng mềm, Hóa sinh y học, Y học cổ truyền, Tư duy logic và giải quyết vấn đề, Bệnh học truyền nhiễm, Toán cao cấp","Đọc sách, Trí tuệ nhân tạo, Game Development"
SV10618,Marketing,8.2,"Marketing số, Marketing cơ bản, Xác suất thống kê, Thương mại điện tử, Giáo dục thể chất, Tư duy logic và giải quyết vấn đề, Kinh tế phát triển, Chuỗi cung ứng, Ngân hàng thương mại, Kế toán quản trị, Quản trị nhân sự, Toán cao cấp, Tin học cơ bản, Kinh tế quốc tế, Tài chính doanh nghiệp, Logistics, Tài chính quốc tế, Kế toán tài chính, Kinh tế vi mô, Kỹ năng mềm, Giáo dục quốc phòng - An ninh, Tiếng Anh chuyên ngành, Quản trị chiến lược, Tư tưởng Hồ Chí Minh, Giải tích, Kinh tế vĩ mô, Quản trị kinh doanh, Kinh tế lượng","Marketing số, Kinh doanh quốc tế, Khởi nghiệp, Bán hàng"
SV10619,Khoa học máy tính,7.9,"Phát triển game, Phát triển ứng dụng di động, Giáo dục quốc phòng - An ninh, Big Data và Hadoop, An ninh mạng cơ bản, Hệ điều hành, Kỹ thuật phần mềm nâng cao, Tin học cơ bản, Cloud Computing - AWS/Azure, Tư duy logic và giải quyết vấn đề, Kỹ năng mềm, Lập trình web nâng cao, Học sâu, Lập trình Java, Hệ thống phân tán, Giáo dục thể chất, Toán cao cấp, Tiếng Anh chuyên ngành, Xác suất thống kê, Trí tuệ nhân tạo, Giải tích, Tư tưởng Hồ Chí Minh, Internet of Things, Hệ thống nhúng, Quản lý dự án CNTT, Cơ sở dữ liệu, DevOps và CI/CD, Thị giác máy tính, Phát triển ứng dụng web, Lập trình Python, Thiết kế giao diện người dùng","Internet of Things, Machine Learning"
SV10620,Âm nhạc học,6.9,"Triết học Mác-Lênin, Tiếng Anh chuyên ngành, Toán cao cấp, Biểu diễn nhạc cụ, Môn tự chọn 4, Giáo dục thể chất, Hòa âm, Phân tích tác phẩm âm nhạc, Tư duy logic và giải quyết vấn đề, Môn tự chọn 3, Kỹ thuật thanh nhạc, Soạn nhạc cơ bản, Lịch sử âm nhạc, Giáo dục quốc phòng - An ninh, Môn tự chọn 5, Môn tự chọn 2, Kỹ năng mềm, Âm nhạc cổ điển phương Tây, Âm nhạc lý thuyết, Âm nhạc hiện đại, Tin học cơ bản, Môn tự chọn 1, Tư tưởng Hồ Chí Minh, Âm nhạc dân gian Việt Nam, Xác suất thống kê, Giải tích","Thơ ca, Ẩm thực"
SV10621,Quản trị khách sạn,8.2,"Kế toán tài chính, Marketing cơ bản, Toán cao cấp, Giáo dục thể chất, Marketing số, Triết học Mác-Lênin, Ngân hàng thương mại, Kinh tế quốc tế, Tiếng Anh chuyên ngành, Giải tích, Xác suất thống kê, Giáo dục quốc phòng - An ninh, Quản trị kinh doanh, Thương mại điện tử, Kỹ năng mềm, Kế toán quản trị, Kinh tế phát triển, Chuỗi cung ứng, Tư duy logic và giải quyết vấn đề, Tài chính quốc tế, Kinh tế vĩ mô, Logistics, Tư tưởng Hồ Chí Minh, Kinh tế lượng, Tài chính doanh nghiệp, Quản trị chiến lược, Kinh tế vi mô","Yoga, Quản trị dự án"
SV10622,Kỹ thuật máy tính,9.6,"Tin học cơ bản, Giáo dục thể chất, Giải tích, Kỹ thuật radar, Anten và sóng điện từ, Môn tự chọn 2, Đo lường điện tử, Hệ thống điều khiển tự động, Tư duy logic và giải quyết vấn đề, Mạng viễn thông, Điện tử công suất, Hệ thống nhúng nâng cao, Môn tự chọn 4, Truyền thông quang, Kỹ thuật vi mạch, Môn tự chọn 7, Xác suất thống kê, Môn tự chọn 1, Hệ thống điện tử nhúng, Tư tưởng Hồ Chí Minh, Môn tự chọn 5, Xử lý tín hiệu số, Giáo dục quốc phòng - An ninh, Điện tử cơ bản, Điện tử số, Môn tự chọn 8, Môn tự chọn 3, Mạng không dây, Điện tử viễn thông, Môn tự chọn 6, Điện tử năng lượng, Truyền thông vô tuyến, Triết học Mác-Lênin, Truyền thông số, Toán cao cấp, Kỹ năng mềm, Tiếng Anh chuyên ngành","Cyber Security, Khoa học dữ liệu, Internet of Things, Robot học"
SV10623,Kỹ thuật điện tử - Viễn thông,9,"Hệ thống điều khiển tự động, Kỹ thuật vi mạch, Giải tích, Mạng viễn thông, Truyền thông số, Tin học cơ bản, Điện tử năng lượng, Toán cao cấp, Tư duy logic và giải quyết vấn đề, Điện tử công suất, Điện tử cơ bản, Mạng không dây, Điện tử viễn thông, Truyền thông quang, Xử lý tín hiệu số, Đo lường điện tử, Hệ thống điện tử nhúng, Truyền thông vô tuyến, Hệ thống nhúng nâng cao","Thiết kế UI/UX, Lập trình"
SV10624,Thương mại điện tử,9.3,"Xử lý ngôn ngữ tự nhiên, Quản lý dự án CNTT, Toán cao cấp, Tư duy logic và giải quyết vấn đề, Học máy, Mạng máy tính, Giáo dục thể chất, Cyber Security nâng cao, Cấu trúc dữ liệu và Giải thuật, Cloud Computing - AWS/Azure, Lập trình di động iOS/Android, Lập trình Java, Giáo dục quốc phòng - An ninh, Hệ thống nhúng, Hệ điều hành, Lập trình web nâng cao, Lập trình C/C++, Lập trình Python, Machine Learning với TensorFlow, Triết học Mác-Lênin, Giải tích, Thị giác máy tính, Internet of Things, Thiết kế giao diện người dùng, Tin học cơ bản, Hệ thống phân tán, Kiểm thử phần mềm, An toàn thông tin, DevOps và CI/CD, Trí tuệ nhân tạo, Big Data và Hadoop, Học sâu","Cyber Security, Khoa học dữ liệu"
SV10625,Kỹ thuật điện,7.2,"Xử lý tín hiệu số, Tư tưởng Hồ Chí Minh, Truyền thông quang, Điện tử công suất, Truyền thông vô tuyến, Điện tử cơ bản, Hệ thống nhúng nâng cao, Điện tử số, Kỹ thuật radar, Triết học Mác-Lênin, Kỹ thuật vi mạch, Toán cao cấp, Xác suất thống kê, Mạng viễn thông, Hệ thống điện tử nhúng, Điện tử năng lượng, Đo lường điện tử, Tiếng Anh chuyên ngành, Tư duy logic và giải quyết vấn đề, Giải tích, Điện tử viễn thông, Giáo dục thể chất, Truyền thông số","Phát triển ứng dụng di động, Machine Learning, Trí tuệ nhân tạo, Internet of Things"
